ID_Objednavky,ID_Zakaznika,Datum,Cislo_Objednavky,Cena,Meno_Psa,Rasa,Receptura,Davka_Gramy
231925,9332,2024-12-09 18:06:13,24803660,1857.00,Chucky,Zlatý retriever,,294
231921,7073,2024-12-09 17:45:58,24432266,1585.00,Ája,Bavorský barvář,,241
231918,4303,2024-12-09 17:39:06,24411835,1058.00,Benji,Bišonek,,70
231913,0,2024-12-09 17:10:03,24929473,-100.00,Amy,Trpasličí plemeno,,40
231908,5011,2024-12-09 16:54:33,24119365,2313.00,Curly,Pudl velký,,202
231906,6205,2024-12-09 16:39:52,24231646,2127.00,Arnold,Francouzský buldoček,Rýže,124
231903,0,2024-12-09 15:53:20,24129106,-100.00,,,,
231901,8581,2024-12-09 15:46:09,24105430,4614.00,MEGGIE,Americký pitbulteriér,,265
231897,9612,2024-12-09 14:52:46,24682957,848.00,Denny,Čivava,Losos,48
231894,0,2024-12-09 14:24:56,24096416,-100.00,Darcy,Border kolie,,164
231878,4612,2024-12-09 12:55:49,24333897,1497.00,magie,Střední plemeno,,177
231871,8726,2024-12-09 12:38:07,24043956,1076.00,Daisy,Havanský psík,Zvěřina,82
231868,5735,2024-12-09 12:32:31,24425295,1191.00,Sheyla,Čivava,,33
231856,8440,2024-12-09 11:48:10,24098691,1174.00,Belinka,West Highland White Terrier,,84
231847,7072,2024-12-09 11:34:04,24233420,0.00,Caesar,Německý ovčák,,311
231846,6725,2024-12-09 11:34:02,24163445,1661.00,Luna,Německý ovčák,,269
231844,6808,2024-12-09 11:22:36,24138328,3027.00,Angie,Kavalír King Charles španěl,Hrách,101
231844,6808,2024-12-09 11:22:36,24138328,3027.00,Nelly,Kavalír King Charles španěl,,85
231840,8676,2024-12-09 11:13:52,24545106,1347.00,Balů,Francouzský buldoček,Hovězí,122
231838,9605,2024-12-09 11:08:39,24707146,1691.00,Terezka,Labradorský retriever,,215
231834,9323,2024-12-09 10:58:21,24044216,1074.00,Tammy,Kavalír King Charles španěl,Hrách,105
231832,0,2024-12-09 10:53:42,24899323,-100.00,Bela,Výmarský ohař krátkosrstý,,235
231822,7008,2024-12-09 10:39:48,24976746,1714.00,Jasmínka,Zlatý retriever,,236
231816,0,2024-12-09 10:31:07,24543010,-100.00,Indy,Bostonský teriér,,80
231809,9604,2024-12-09 10:14:55,24174252,667.00,Rozárka,Yorkšírský teriér,,34
231796,9602,2024-12-09 09:12:21,24461475,1062.00,Barunka,Jezevčík standard dlouhosrstý,Vepřové,85
231792,9601,2024-12-09 08:38:27,24156887,910.00,Maxík,Jack Russel teriér,,69
231788,0,2024-12-09 08:18:05,24898673,,Maxík,Jack Russel teriér,,69
231782,9144,2024-12-09 08:07:14,24028236,2494.00,Betty,Border kolie,Brambory,165
231777,2723,2024-12-09 07:14:15,24448369,3658.00,Nia,Německý boxer,Hrách,265
231765,4208,2024-12-09 00:49:23,24217544,2088.00,Akapana,Peruánský naháč střední,,103
231765,4208,2024-12-09 00:49:23,24217544,2088.00,Barney,Peruánský naháč malý,,75
231761,9600,2024-12-09 00:48:12,24254411,1996.00,Roxy,Německý ovčák,,323
231759,7840,2024-12-09 00:26:06,24236918,738.00,Julinka,Yorkšírský teriér,Hovězí,43
231753,9599,2024-12-08 23:13:19,24137267,1569.00,Sorbon,Irský setr,,272
231750,7396,2024-12-08 23:05:17,24993466,2051.00,Královna,Australský honácký pes,,198
231738,9598,2024-12-08 23:02:22,24307874,1525.00,Angie,Border kolie,,179
231727,7766,2024-12-08 21:57:36,24356416,1461.00,Arielle,Stafordšírský bullteriér,,139
231714,0,2024-12-08 21:27:59,24767330,-100.00,Ruby,Německý lovecký teriér,,152
231708,2062,2024-12-08 21:14:24,24740708,1493.00,Roxy,Labradorský retriever,,225
229714,9476,2024-12-08 21:09:56,24707909,1666.00,Pan Černej,Belgický ovčák - Groenendael,,217
231694,0,2024-12-08 20:45:59,24364728,,Flipp,Německý ovčák,Jehněčí,331
231679,9597,2024-12-08 20:36:20,24572978,840.00,Bára,Pudl trpasličí,,68
231672,9400,2024-12-08 20:17:07,24546676,2998.00,Dexter,Labradorský retriever,,254
231662,4102,2024-12-08 20:03:35,24508331,2146.00,Jonáš,Flat Coated Retriever,,298
231656,9596,2024-12-08 19:51:46,24613418,927.00,Teddy,Jezevčík standard dlouhosrstý,,57
231646,9595,2024-12-08 19:43:25,24208540,920.00,Jackie,Jack Russel teriér,,73
231644,5138,2024-12-08 19:38:42,24952187,706.00,Belinka,Čivava,,48
231639,2960,2024-12-08 19:33:04,24004700,2536.00,Kofi,Sibiřský husky,,247
231634,0,2024-12-08 19:25:18,24306916,,roky,Entlebuchský salašnický pes,,219
231629,0,2024-12-08 18:59:38,24634326,,Dan,Novofundlandský pes,Kukuřice,370
231622,4338,2024-12-08 18:51:53,24169607,1294.00,Bella,Trpasličí pinč,,51
231617,8318,2024-12-08 18:38:28,24428118,2474.00,Till,Hovawart,,371
231609,0,2024-12-08 18:05:34,24518854,,Áres,Slovenský kopov,Rýže,249
229712,7354,2024-12-08 18:02:57,24502648,1594.00,Daisy,Mops,,83
231606,5176,2024-12-08 18:01:32,24424171,1855.00,Ron,Anglický kokršpaněl,,144
231576,8598,2024-12-08 16:48:10,24305215,1436.00,Ester,Airedale teriér,Rýže,202
231568,0,2024-12-08 16:41:48,24507082,-100.00,Valletka,Kavalír King Charles španěl,,79
231568,0,2024-12-08 16:41:48,24507082,-100.00,Beruška,Kavalír King Charles španěl,,81
231563,0,2024-12-08 16:36:56,24776754,739.00,Katy,Yorkšírský teriér,,52
231548,9593,2024-12-08 16:08:50,24389346,1885.00,Erny,Kolie dlouhosrstá,,252
231545,5424,2024-12-08 16:05:16,24109462,0.00,Kessie,Malé plemeno,Vepřové,129
231546,0,2024-12-08 16:03:57,24805770,-100.00,Mac,Americký stafordširský teriér,,265
231540,9592,2024-12-08 15:51:01,24157075,1470.00,Vango,Hovawart,,357
231529,9539,2024-12-08 15:49:33,24698623,2054.00,Jack,Jack Russel teriér,,78
231529,9539,2024-12-08 15:49:33,24698623,2054.00,Majda,Jack Russel teriér,,61
231526,0,2024-12-08 15:27:18,24964389,,Maui,Zlatý retriever,,290
231516,9590,2024-12-08 14:54:39,24657053,923.00,Gregor,Shih-tzu,,85
231491,9366,2024-12-08 14:52:28,24158904,1887.00,Dino,Jack Russel teriér,,77
231491,9366,2024-12-08 14:52:28,24158904,1887.00,Megi,Jack Russel teriér,Kachní,71
231505,9283,2024-12-08 14:38:23,24452306,1585.00,Buddy,Střední plemeno,,191
231472,9589,2024-12-08 13:46:31,24949284,1119.00,Pes,Shih-tzu,,81
231470,0,2024-12-08 13:45:14,24656109,-100.00,Angel,Irský teriér,,101
231441,9585,2024-12-08 13:35:07,24823456,1977.00,zorka,Malé plemeno,,104
231441,9585,2024-12-08 13:35:07,24823456,1977.00,curro,Knírač malý,Vepřové,103
231477,9585,2024-12-08 13:35:07,24913594,1977.00,zorka,Malé plemeno,,104
231477,9585,2024-12-08 13:35:07,24913594,1977.00,curro,Knírač malý,,103
231484,9585,2024-12-08 13:35:07,24566689,1977.00,zorka,Malé plemeno,,104
231484,9585,2024-12-08 13:35:07,24566689,1977.00,curro,Knírač malý,,103
231461,9588,2024-12-08 13:33:34,24483664,1306.00,Amy,Border kolie,,192
231447,9587,2024-12-08 13:16:19,24291016,1346.00,Molly,Francouzský buldoček,,114
231432,9584,2024-12-08 12:59:04,24656694,1652.00,Kettynka,Beagle,,163
231425,9583,2024-12-08 12:58:34,24045531,1613.00,Eliška,Bernský salašnický pes,,295
231429,0,2024-12-08 12:55:33,24064343,,,,,
231219,9582,2024-12-08 12:54:50,24528317,686.00,Juli,Havanský psík,,58
231420,9586,2024-12-08 12:50:33,24774169,1615.00,Amy,Jack Russel teriér,,72
231396,9580,2024-12-08 12:42:10,24645042,768.00,Tobi,Biewer teriér,,43
231400,0,2024-12-08 12:39:19,24773942,-100.00,Remy,Yorkšírský teriér,,62
231393,0,2024-12-08 12:37:33,24347471,-100.00,Falco,Pudl střední,Rýže,123
231387,9579,2024-12-08 12:28:47,24412666,1022.00,Wallynka,Bišonek,,77
231371,9577,2024-12-08 12:17:03,24602481,655.00,Sofie,Maltézský psík,,35
231367,0,2024-12-08 12:12:05,24157188,-100.00,Olda,Jezevčík trpasličí/králičí dlouhosrstý,,114
231339,9571,2024-12-08 11:57:50,24654060,981.00,Oskar,Malé plemeno,,90
231341,9574,2024-12-08 11:55:07,24447856,1286.00,Daisy,Americký bezsrstý teriér,,95
231262,9573,2024-12-08 11:52:46,24980950,1189.00,Marwin,Malé plemeno,,111
231330,0,2024-12-08 11:50:19,24573730,-100.00,Vendeta,Rotvajler,Zvěřina,314
231327,0,2024-12-08 11:49:47,24930886,-100.00,Betynka,Border kolie,Kachní,135
231324,4898,2024-12-08 11:49:38,24623996,2043.00,Ronny,Americký stafordširský teriér,,256
231318,9572,2024-12-08 11:46:11,24744900,927.00,Rozárka,Kavalír King Charles španěl,,90
231316,9576,2024-12-08 11:45:27,24263986,1203.00,Alka,Havanský psík,,84
231308,9571,2024-12-08 11:40:58,24929156,977.00,Pigi,Malé plemeno,,62
231302,9570,2024-12-08 11:39:24,24975246,1262.00,Merlin,Peruánský naháč střední,Jehněčí,125
231292,9568,2024-12-08 11:32:08,24791187,1069.00,Roxy,Belgický ovčák - Malinois,,241
231289,9569,2024-12-08 11:31:55,24370616,1359.00,Marvin,Beagle,,139
231282,9567,2024-12-08 11:28:42,24744433,1982.00,Bort,Německý ovčák,,326
231271,9566,2024-12-08 11:27:24,24927061,1066.00,Sky,Parson Russell teriér,,72
231277,0,2024-12-08 11:26:03,24713249,-100.00,Ebby,Francouzský buldoček,,137
231275,0,2024-12-08 11:25:32,24234151,-100.00,Dasty,Kavalír King Charles španěl,Jehněčí,96
231269,9565,2024-12-08 11:22:04,24322343,1588.00,Ellie,Belgický ovčák - Malinois,,223
231247,8698,2024-12-08 11:15:31,24818969,1238.00,Bernard,Malé plemeno,,131
231237,9564,2024-12-08 11:06:55,24276123,1482.00,Dixie,Labradorský retriever,,272
231232,1898,2024-12-08 11:06:14,24559537,1482.00,Samantha,Německý ovčák,,255
231216,4544,2024-12-08 11:03:52,24786639,1696.00,Fanny,Německý boxer,,216
231228,9561,2024-12-08 11:02:45,24519469,836.00,Barunka,Yorkšírský teriér,,67
231221,5802,2024-12-08 11:01:53,24685995,1995.00,Frenkie,Německý ovčák,,402
231214,3201,2024-12-08 10:59:36,24030279,1219.00,Barny,Francouzský buldoček,,152
231136,9550,2024-12-08 10:55:44,24124280,944.00,Eisi,Border kolie,,80
231203,9562,2024-12-08 10:52:56,24992066,1219.00,Foxie,Border kolie,Kachní,128
231178,9550,2024-12-08 10:52:08,24770416,944.00,Eisi,Border kolie,Rýže,80
231194,0,2024-12-08 10:47:09,24132679,,Scoobi,Velké plemeno,,320
231181,0,2024-12-08 10:40:59,24357749,,Bard,Entlebuchský salašnický pes,,243
231173,0,2024-12-08 10:39:19,24759441,-100.00,Angie,Yorkšírský teriér,Rýže,38
231170,9559,2024-12-08 10:38:11,24890344,769.00,Máša,Maltézský psík,,50
231168,9560,2024-12-08 10:37:57,24486148,2068.00,Julie,Bernský salašnický pes,,245
231164,0,2024-12-08 10:36:37,24594375,-100.00,Čert,Biewer teriér,,44
231159,0,2024-12-08 10:36:24,24903369,-100.00,Benn,Finský špic,,55
230654,9556,2024-12-08 10:34:05,24221342,748.00,Lancia,Čivava,Rýže,39
231145,9558,2024-12-08 10:31:04,24808420,844.00,Geninka,Bostonský teriér,,75
231132,9555,2024-12-08 10:26:16,24000606,1447.00,Polly,Střední plemeno,,163
231125,0,2024-12-08 10:23:33,24142107,,Brokinka,Pudl trpasličí,,67
231115,9554,2024-12-08 10:20:42,24325325,883.00,Max,Pražský krysařík,,46
231111,9553,2024-12-08 10:19:13,24220276,1481.00,Kelly,Anglický chrt,Zvěřina,255
231108,0,2024-12-08 10:17:17,24370322,-100.00,Olívie,Biewer teriér,,44
231106,0,2024-12-08 10:17:13,24485494,-100.00,Buddy,Zlatý retriever,,263
231070,9537,2024-12-08 10:12:29,24468748,895.00,ČENDA,Trpasličí plemeno,,63
231079,9552,2024-12-08 10:09:56,24718710,716.00,Stelly,Yorkšírský teriér,,33
231067,0,2024-12-08 10:07:43,24735177,,Baddy,Kavalír King Charles španěl,,123
231061,9551,2024-12-08 10:06:43,24416029,970.00,Maxík,Trpasličí pinč,,53
231049,2929,2024-12-08 10:06:16,24043745,1126.00,Aiko,Shiba-Inu,,98
231023,9547,2024-12-08 10:05:09,24604527,1606.00,Betty,Border kolie,Kachní,219
231052,9550,2024-12-08 10:05:07,24850552,869.00,Sofie,Čínský chocholatý pes,,69
231041,0,2024-12-08 10:03:33,24215973,,Maŕvin,Zlatý retriever,,235
231037,0,2024-12-08 10:03:19,24577302,-100.00,Asta,Německý ovčák,,241
230967,9531,2024-12-08 10:00:48,24159777,731.00,Eimi,Yorkšírský teriér,,40
231837,9531,2024-12-08 10:00:48,24493661,731.00,Eimi,Yorkšírský teriér,,40
231005,0,2024-12-08 09:57:50,24525638,-100.00,Jessy,Maltézský psík,,42
230997,9546,2024-12-08 09:56:33,24669538,1280.00,Siri,Boloňský psík,,50
230963,0,2024-12-08 09:51:04,24628440,,Nessi,Malé plemeno,,150
230956,9545,2024-12-08 09:49:45,24302621,1522.00,Čenda,Střední plemeno,,206
230949,9544,2024-12-08 09:48:24,24645743,1254.00,Kesy,Anglický kokršpaněl,,124
230767,9486,2024-12-08 09:47:44,24790562,1964.00,Aria,Německý ohař krátkosrstý,,262
230935,3447,2024-12-08 09:47:25,24044793,1399.00,Bonnie,Aljašský malamut,,384
230910,9541,2024-12-08 09:47:18,24839007,800.00,Geronimo,Yorkšírský teriér,Rýže,50
230940,0,2024-12-08 09:46:53,24953525,-100.00,Hektor,Německý ovčák,,351
230863,7065,2024-12-08 09:45:51,24631295,1351.00,Shelbi,Čivava,,45
230863,7065,2024-12-08 09:45:51,24631295,1351.00,Neli,Čivava,,30
230792,9538,2024-12-08 09:45:11,24497876,2235.00,Rasty,Výmarský ohař krátkosrstý,,322
230930,0,2024-12-08 09:44:50,24594345,,Asik,Střední plemeno,Rýže,172
230917,0,2024-12-08 09:43:03,24892584,-100.00,Baddy,Border teriér,,111
230913,0,2024-12-08 09:42:44,24749402,-100.00,Ejmina,Čivava,,30
230853,9534,2024-12-08 09:42:16,24038587,1098.00,Barca,Jezevčík standard drsnosrstý,,92
230886,9519,2024-12-08 09:41:48,24567980,1334.00,Rex,Německý ovčák,,420
230899,9536,2024-12-08 09:41:19,24937861,2030.00,Meda,Zlatý retriever,,283
230824,5385,2024-12-08 09:40:39,24328196,1055.00,Jonáš,Yorkšírský teriér,,76
230876,0,2024-12-08 09:39:55,24178383,,Čenda,Francouzský buldoček,Hrách,152
230851,9539,2024-12-08 09:38:33,24198645,1059.00,Jack,Jack Russel teriér,Kukuřice,78
230821,9533,2024-12-08 09:36:33,24077840,1731.00,Láďa,Bulteriér,Treska,214
230818,9532,2024-12-08 09:36:00,24372556,1119.00,Amálka,Malé plemeno,,86
230809,9543,2024-12-08 09:34:19,24031016,734.00,Čiko,Yorkšírský teriér,,45
230804,9531,2024-12-08 09:33:37,24365810,1028.00,Beru,Whippet,,117
230801,9528,2024-12-08 09:33:31,24802850,1314.00,Sheila,Stafordšírský bullteriér,,195
230798,0,2024-12-08 09:33:15,24039429,,Abi,Pikardský ohař dlouhosrstý,Rýže,235
230795,0,2024-12-08 09:32:55,24896132,-100.00,Jack,Jack Russel teriér,,101
230781,9525,2024-12-08 09:31:01,24035104,1517.00,Mili,Střední plemeno,,177
230776,0,2024-12-08 09:30:37,24879267,-100.00,Barunka,Yorkšírský teriér,,67
230772,0,2024-12-08 09:30:15,24194668,,Jerry,Maltézský psík,,95
230765,9527,2024-12-08 09:29:14,24493504,681.00,Saki,Biewer teriér,,41
230761,0,2024-12-08 09:29:10,24907859,-100.00,Mikuláš,Brazilská fila,,466
230763,9524,2024-12-08 09:29:10,24849357,870.00,Ený,Biewer teriér,Jehněčí,70
230759,0,2024-12-08 09:29:01,24078846,-100.00,Hugo,Německý špic malý,,43
230730,9518,2024-12-08 09:28:51,24444366,1679.00,Max,Labradorský retriever,,210
230756,0,2024-12-08 09:28:37,24500499,,Miley,Kontinentální buldok,Jehněčí,233
230748,0,2024-12-08 09:27:21,24445379,,Bady,Appenzellský salašnický pes,,231
230739,0,2024-12-08 09:26:54,24617961,-100.00,Bela,Malé plemeno,,68
230725,9522,2024-12-08 09:25:58,24426475,1053.00,Diesel,Jack Russel teriér,,83
230723,9523,2024-12-08 09:25:47,24419475,1776.00,Aisha,Kolie dlouhosrstá,,194
230521,9501,2024-12-08 09:25:29,24996122,827.00,Zack,Yorkšírský teriér,,48
230715,9526,2024-12-08 09:25:13,24732129,1145.00,Manny,Jack Russel teriér,,97
230711,0,2024-12-08 09:25:01,24089900,-100.00,Aki,Shiba-Inu,,129
230703,0,2024-12-08 09:24:20,24054814,-100.00,Matheo,Belgický grifonek,,67
230693,9529,2024-12-08 09:23:36,24791085,1404.00,Jessy,Bernský salašnický pes,,368
230689,9535,2024-12-08 09:23:24,24673004,1358.00,Gracy,Německý špic vlčí,,189
230684,0,2024-12-08 09:23:16,24440855,,Enuska,Anglický kokršpaněl,,133
230682,0,2024-12-08 09:23:11,24531518,,Ája,Kavkazský pastevecký pes,,542
230672,0,2024-12-08 09:22:36,24646046,,Merlin,Německý ohař krátkosrstý,,313
230674,9517,2024-12-08 09:22:36,24663075,960.00,Chip,Čivava,,35
230491,9511,2024-12-08 09:22:32,24404615,2948.00,Bella,Leonberger,Hovězí,446
230152,9485,2024-12-08 09:22:23,24497853,1480.00,Gerry,Malý münsterlandský ohař,Brambory,204
230666,9519,2024-12-08 09:22:14,24353671,1657.00,Rex,Německý ovčák,,411
230664,0,2024-12-08 09:22:08,24904173,-100.00,Izzy,Zlatý retriever,,308
230651,9520,2024-12-08 09:21:27,24681051,1488.00,Lucy,Střední plemeno,Losos,189
230641,9521,2024-12-08 09:21:02,24558590,1215.00,Ferda,Yorkšírský teriér,,46
230634,9516,2024-12-08 09:20:55,24318387,1601.00,Ellie,Kooikerhondje,,145
230630,9542,2024-12-08 09:20:48,24687065,1615.00,Roxy,Stafordšírský bullteriér,Losos,191
230594,9510,2024-12-08 09:20:42,24080977,1261.00,Čenda,Trpasličí pinč,Brambory,50
230506,0,2024-12-08 09:19:59,24092545,-100.00,,,,
230601,9509,2024-12-08 09:18:56,24660575,2407.00,Aaron,Výmarský ohař krátkosrstý,,337
230455,9492,2024-12-08 09:18:52,24186068,1045.00,Maníček,Lvíček,,86
230597,9515,2024-12-08 09:18:48,24418455,1815.00,Lord,Karelský medvědí pes,Kukuřice,231
230592,9513,2024-12-08 09:18:41,24134228,1124.00,Dobby,Italský chrtík,,70
230584,0,2024-12-08 09:18:19,24494055,,Buddy,Ruská barevná bolonka,Hovězí,109
230581,0,2024-12-08 09:18:04,24586717,-100.00,Bettynka,Čivava,,33
230575,9508,2024-12-08 09:17:44,24045886,1334.00,Bery,Střední plemeno,,161
230426,9496,2024-12-08 09:17:30,24986406,1158.00,Bella,Anglický buldok,,160
230566,9512,2024-12-08 09:17:14,24646130,1259.00,Sam,Jack Russel teriér,,76
230558,9506,2024-12-08 09:16:40,24132728,2392.00,Payka,Německý ovčák,,288
230556,9507,2024-12-08 09:16:36,24948451,900.00,Nino,Biewer teriér,Kachní,50
230554,9503,2024-12-08 09:16:31,24577252,1953.00,Rousii,Tosa-Inu,,478
230550,9504,2024-12-08 09:16:29,24741792,1667.00,Aggi,Stafordšírský bullteriér,Brambory,127
230547,9514,2024-12-08 09:16:20,24977155,1364.00,Stella,Francouzský buldoček,,126
230542,0,2024-12-08 09:16:11,24904016,-100.00,Meggy,Francouzský buldoček,Vepřové,120
230333,9489,2024-12-08 09:16:01,24222576,1478.00,Shelby,Střední plemeno,,163
230535,9498,2024-12-08 09:15:55,24437692,1425.00,Mia,Labradorský retriever,,190
230523,9505,2024-12-08 09:15:29,24924061,701.00,Calvin,Yorkšírský teriér,,45
230510,0,2024-12-08 09:15:01,24462234,-100.00,ELLA,Flat Coated Retriever,,263
230493,0,2024-12-08 09:14:36,24193847,,Neli,Malé plemeno,,107
230469,0,2024-12-08 09:13:28,24676072,,Emička,Francouzský buldoček,,162
230466,0,2024-12-08 09:13:27,24875119,-100.00,Winynka,Zlatý retriever,,215
230462,9495,2024-12-08 09:13:21,24925699,786.00,Terri,Jack Russel teriér,,62
230460,9500,2024-12-08 09:13:19,24214707,1247.00,AMÁLKA,Anglický kokršpaněl,,116
230453,9499,2024-12-08 09:13:08,24739914,1393.00,Janis,Miniaturní bulteriér,,170
230435,0,2024-12-08 09:12:43,24485022,,Charlie,Labradorský retriever,Jehněčí,262
230432,9494,2024-12-08 09:12:40,24142014,1241.00,MEXI,Shiba-Inu,,101
230430,9488,2024-12-08 09:12:38,24227872,1242.00,Arnika,Malý münsterlandský ohař,,142
230424,0,2024-12-08 09:12:32,24615711,,Puntíček,Dalmatin,,236
230420,0,2024-12-08 09:12:25,24028883,-100.00,Mia,Labradorský retriever,,195
230408,9530,2024-12-08 09:12:06,24550697,2062.00,Meggie,Střední plemeno,Hovězí,174
230408,9530,2024-12-08 09:12:06,24550697,2062.00,Meggie,Střední plemeno,Treska,162
230406,0,2024-12-08 09:12:03,24118979,,Cora,Knírač velký černý,,305
230367,0,2024-12-08 09:11:58,24709258,,,,,
230401,9502,2024-12-08 09:11:52,24641934,3093.00,Call,Leonberger,,496
230399,9497,2024-12-08 09:11:49,24912484,878.00,Amy,Jezevčík trpasličí/králičí hladkosrstý,,59
230391,9487,2024-12-08 09:11:42,24122724,1513.00,Teo,Border kolie,,230
230380,9491,2024-12-08 09:11:29,24611933,1769.00,Falik,Zlatý retriever,,290
230277,9481,2024-12-08 09:11:23,24032085,2291.00,Charlie,Zlatý retriever,Rýže,298
230369,0,2024-12-08 09:11:14,24208859,,Megi,Malé plemeno,,90
230361,9490,2024-12-08 09:11:03,24967086,2192.00,Candy,Švýcarský honič - Bernský honič,,227
230348,0,2024-12-08 09:10:48,24959420,,Molly,Beagle,,121
230342,0,2024-12-08 09:10:42,24766544,-100.00,Míša,Německý ovčák,,301
230324,0,2024-12-08 09:10:25,24990282,,Ben,Jack Russel teriér,,175
230307,0,2024-12-08 09:10:10,24498056,-100.00,ness,Havanský psík,Kachní,63
230280,0,2024-12-08 09:09:46,24465711,-100.00,Theo,Malé plemeno,,148
230265,0,2024-12-08 09:09:28,24849373,-100.00,Jesinka,Maltézský psík,,55
230248,0,2024-12-08 09:09:13,24828581,1290.00,Dundee,West Highland White Terrier,,111
230236,9482,2024-12-08 09:09:03,24697382,583.00,Fanča,Kavalír King Charles španěl,Rýže,89
